Restaurant_id,Review_user,Review_text,Review_url
hometown-chinese-restaurant-bryan,Aaron L.,"This place is so good and the service is always great!!
We had the Pad Thai and it was amazing - you can really tell that the ingredients are fresh. Will...",https://www.yelp.com/biz/hometown-chinese-restaurant-bryan?hrid=FvqINylLOAU7YDm8H-Ia_g&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
hometown-chinese-restaurant-bryan,Jeff D.,New in town and found the flyer on my door - so I checked online - but only found 2 reviews - figured I'd give them a shot.  Tried the chicken stick...,https://www.yelp.com/biz/hometown-chinese-restaurant-bryan?hrid=DYMGBqDcWXcGoskQUSlr4Q&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
hometown-chinese-restaurant-bryan,Laika M.,Ordered a bubble tea was then given some flavored water without tapioca. When I called the restaurant I was put on hold for a long time. They then told me...,https://www.yelp.com/biz/hometown-chinese-restaurant-bryan?hrid=CB39J9KJbZ1Fgj6P3H6R8A&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
baked-or-fried-bryan,Jan G.,"Boots soda, produced somewhat locally (Taylor, TX) at the fountain. Who knew? Drömsicle, dewberry, caramel apple! 

Ahem, progressing now to the potato. For...",https://www.yelp.com/biz/baked-or-fried-bryan?hrid=-KDYxUB7LJF65mAnNfuTcQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
baked-or-fried-bryan,Celestine M.,This is probably the worst baked potatoes I ever had not to mention the worst salad ever   Dressing so watered down u could not enjoy the meal.  Maybe this...,https://www.yelp.com/biz/baked-or-fried-bryan?hrid=mYrPgZOpcWMzBtR6pNwYIQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
baked-or-fried-bryan,Lili C.,Service has gotten better and whenever I call in an order it is usually always ready by the time I get there. Food has always been good and large portions.,https://www.yelp.com/biz/baked-or-fried-bryan?hrid=kuMyAwr1QpaM8knztwN_vg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
jimmy-johns-college-station-2,Paulie B.,"I dig on this place and their sandwiches. I usually get the #9 which is an Italian with all the typical goodness you's expect. From the shredded lettuce, to...",https://www.yelp.com/biz/jimmy-johns-college-station-2?hrid=HYahXXWff-g5Ahr3TAMusQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
jimmy-johns-college-station-2,Ellen P.,"Delivery took 45 minutes and they did not prepare my sandwich like they were supposed to, they didn't give me the premium add ons that I paid for. DO NOT GO...",https://www.yelp.com/biz/jimmy-johns-college-station-2?hrid=5E4tN8ymfsZlLwrmiOMmKw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
jimmy-johns-college-station-2,Josh Ashley L.,First time ordering and not impressed. Freak fast delivery.... I think not 20 minutes later I get my sandwich and surprise it's not correct. From the other...,https://www.yelp.com/biz/jimmy-johns-college-station-2?hrid=gtCtuoZL5bvrW81B1Q_tDQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
the-grill-at-the-pavilion-college-station,Wei W.,"The price is really so good, one King Kong burger(special, biiiig burger) only $6.5 after tax. The house burgers are its special burgers, including King...",https://www.yelp.com/biz/the-grill-at-the-pavilion-college-station?hrid=Pdr7ZkPsl1ihyfXGYto74g&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
the-grill-at-the-pavilion-college-station,Bubba M.,"Dirty tables, overflowing trash, forgettable service. And that was not a $6 burger!! First and last time for me",https://www.yelp.com/biz/the-grill-at-the-pavilion-college-station?hrid=KMiCSnXzKcHr_1CZpWKkdw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
the-grill-at-the-pavilion-college-station,Samagra R.,"Yay! I am fan of the Queen Kong which now comes with sweet potato fries! This is by far the best burger on campus. 
Keep up the good work!",https://www.yelp.com/biz/the-grill-at-the-pavilion-college-station?hrid=pleDkhWQ5SkAcrvZ74ysKg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
frittella-italian-cafe-bryan-2,Jasmine Y.,"Very typical homey Italian food. I got the lunch special, which was chicken Parmesan, which comes with a side of salad, a dinner roll and spaghetti in...",https://www.yelp.com/biz/frittella-italian-cafe-bryan-2?hrid=bMsihhqPMo02tyw5LTh2tQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
frittella-italian-cafe-bryan-2,Tyler C.,"I don't think I can put into words what I felt from the moment I pulled into the parking lot to this place. When we walked into the restaurant, the gaudy...",https://www.yelp.com/biz/frittella-italian-cafe-bryan-2?hrid=f2UME4mDIN_g9-yQzS7jcg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
frittella-italian-cafe-bryan-2,Audrey R.,Five stars for amazing Italian food and ease of convenience. Every time I come here I leave impressed. If you call in they'll have your food ready in under...,https://www.yelp.com/biz/frittella-italian-cafe-bryan-2?hrid=mfdIBSi5zKr2A3PJTFznRw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
dominos-pizza-college-station-6,Eric R.,"I called in an order for pick-up and told 20 minutes. Sweet! I get there and look up on to board, see my name and ""8 minutes"" left. Ok, 28 minutes total,...",https://www.yelp.com/biz/dominos-pizza-college-station-6?hrid=282Wcwb9y213WClzmPzong&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
dominos-pizza-college-station-6,Yuheng G.,"Delivery canceled without notification, waited 45 minutes and then went there to see, only been told that has been cancelled before it's made. VERY BAD and...",https://www.yelp.com/biz/dominos-pizza-college-station-6?hrid=TcCKhtKe-iPuFvMYzSbZew&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
dominos-pizza-college-station-6,Tian J.,"I have ordered some to deliver to my home and I received the confirmation email. Have waited for more than 30 minutes, I went to the store and they said I...",https://www.yelp.com/biz/dominos-pizza-college-station-6?hrid=aFVEBsH_0Pz-oKVFnRF7PQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
the-tap-college-station,Greg D.,"If you are looking for a fun friendly night life spot in College Station, The Tap is most certainly in the top 10, and is the hot spot in the mall area....",https://www.yelp.com/biz/the-tap-college-station?hrid=fLAmECEfC2r5qcvDbTae0g&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
the-tap-college-station,Jake M.,"The cover and drink prices are ridiculous!
$13 for a double and $5 for entry, on a WEDNESDAY!
Mind you, Northgate doesn't charge a cover for anyone 21+ and...",https://www.yelp.com/biz/the-tap-college-station?hrid=HDjHvaUGkljBl7iC9LjB3w&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
the-tap-college-station,Veronica T.,"MAJOR DISAPPOINTMENT!!!! DO NOT COME HERE!!!!
We had great expectations for this place....worst service ever and fried pickles were pretty much biting into...",https://www.yelp.com/biz/the-tap-college-station?hrid=oEdUJwHtuR6hwug2GY_7gw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
dennys-college-station,Robin G.,"My husband and I go to Dennys everytime we're in Bryan. I like the atmoshere, the friendly service (even when their busy), and the good food. The food is...",https://www.yelp.com/biz/dennys-college-station?hrid=ivIA5L8YUVOCNRTK2If4KQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
dennys-college-station,Wendy B.,"My last place to eat in College Station, TX... breakfast at Denny's before we hit the airport.
Our waiter, Casey, excellent and above and beyond perfect in...",https://www.yelp.com/biz/dennys-college-station?hrid=I_PTcrY_0ZzFB3_S0EgmDA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
dennys-college-station,Vic P.,This restraunt is on a down hill slide. A year ago it was great for breakfast .   The last few month the service  has  declined .   And so has the food...,https://www.yelp.com/biz/dennys-college-station?hrid=mDy9hVW-7KZB5wlhZcvUhQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
tree-house-cafe-long-beach,Abigail D.,"The Tree House is one of my favorite places ever to come to.

The atmosphere itself is so unique. Based around a giant tree the wooden features make you...",https://www.yelp.com/biz/tree-house-cafe-long-beach?hrid=cBgPo-W71Ubmj7Zp-ELQ8g&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
tree-house-cafe-long-beach,David B.,"Wow. I heard about this place through a close family friend and boy was I disappointed. I heard tales of volleyball, bbq and fun! The play area was the...",https://www.yelp.com/biz/tree-house-cafe-long-beach?hrid=julrkk23IB_hOIHUv5s_LA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
tree-house-cafe-long-beach,Jordan S.,"Fantastic food. The food tasted exactly like food. Lots of fun and games for the kids and lots of food. They dont have vodka or tequila, but they have...",https://www.yelp.com/biz/tree-house-cafe-long-beach?hrid=IB7gidDUHRzZ4xsS0dA2Zw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
freebirds-world-burrito-college-station-5,Jacqueline D.,Both times I've come here the food has been great. Can't complain. These are really good burritos. The best I've tasted so far.,https://www.yelp.com/biz/freebirds-world-burrito-college-station-5?hrid=TcCe9TMiYBcLNUCzIlXs4Q&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
freebirds-world-burrito-college-station-5,Miriam C.,Just wanted to thank Jacob and his staff for such a great experience today. Me and my boyfriend were very tired and their energetic and welcoming attitude...,https://www.yelp.com/biz/freebirds-world-burrito-college-station-5?hrid=y0Btx8mMF90BpK5k6tPQtg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
freebirds-world-burrito-college-station-5,Courtney C.,Always have had a great experience here- delicious food! Fresh! And quick service! Love the freedom salad with steak!,https://www.yelp.com/biz/freebirds-world-burrito-college-station-5?hrid=d82kk87xf2mm7rnvaT95rw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
cicis-college-station-2,John R.,Great place to take a look young crowd especially when on a budget. I like how drinks are included in the price. Staff is very friendly and I give a 10/10...,https://www.yelp.com/biz/cicis-college-station-2?hrid=W0jAUoqPyRTYkWtt9yyOww&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
cicis-college-station-2,Howard T.,Very rude the last 2 times I went.  We will not be going back.   Kids had a problem with one of the arcade games and a workers said.  Not my problem.  Last...,https://www.yelp.com/biz/cicis-college-station-2?hrid=js02nf54awqAu4HFEYjtnw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
cicis-college-station-2,A G.,"I've been here before, and had a nice experience. The pizza was okay for the price, drinks are included, and they kept putting out fresh pizza. This time,...",https://www.yelp.com/biz/cicis-college-station-2?hrid=sbh8GRdrBmqXoVWF_XjlFQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
revs-american-grill-college-station,Jimmy L.,"The new buns are not nearly as good as the ones previously used. Hot dogs have been removed from the menu. Clean and well run though, and the new trays are...",https://www.yelp.com/biz/revs-american-grill-college-station?hrid=z5_DFWBDLNnPzjy4MptnIw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
revs-american-grill-college-station,Tracy H.,"Based on the prior reviews, I decided to skip the burgers. I had a chicken caprese sandwich with mozzerella and extra tomatoes. The sandwich was decently...",https://www.yelp.com/biz/revs-american-grill-college-station?hrid=hW3sX_tB69wqJUnDUANTGg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
revs-american-grill-college-station,Allie C.,"Though not always fast, the employees are very friendly and make me smile! The food. AMAZING. Worth the wait. Gig 'em Revs",https://www.yelp.com/biz/revs-american-grill-college-station?hrid=PKq5amtl5j51ePMKzeW96Q&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
raspas-el-payasito-bryan,Scott S.,"Took my daughter who is a student at A&M said it was good. She was right great food got the fajita's, fantastic will be back on next visit.",https://www.yelp.com/biz/raspas-el-payasito-bryan?hrid=RlMIgP_dUHqyVg7IMSf0Tw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
raspas-el-payasito-bryan,Kimberly H.,"My favorite place in the BCS area to get authentic Mexican tacos topped with cilantro and onions and limes on the side! 

*beware: they only speak Spanish...",https://www.yelp.com/biz/raspas-el-payasito-bryan?hrid=TbBmyLOFopc-AqQOPPaBTQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
raspas-el-payasito-bryan,Shane W.,"Came in for lunch.   
Verde enchiladas were great and very filling.   Service was very good and pleasant.  This place is legit.",https://www.yelp.com/biz/raspas-el-payasito-bryan?hrid=DZ1ICIG_q5KHoaZMKSU43g&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
taqueria-maris-bryan,Imba K.,"There seems to be a new taqueria popping up in BCS every week. Since no one else seems up to the task, I suppose its my cross to bear to keep people...",https://www.yelp.com/biz/taqueria-maris-bryan?hrid=T4xdZuIdBsQEueQYO1lDFg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
taqueria-maris-bryan,Lili C.,Legit homemade guisados. I tried two different beef guisados tacos and the meat was really tender and flavorful. Each taco was $2.50 but for the size and...,https://www.yelp.com/biz/taqueria-maris-bryan?hrid=-ICP4BkHWYRwIdRstYDk1g&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
chilis-college-station,Aliya A.,"""Joan"" is what the servers call her not customers. I love Chili's and their strawberry lemonade!!",https://www.yelp.com/biz/chilis-college-station?hrid=XFzPKoUOHRCms7Dx4Mb9Lw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
chilis-college-station,Brooklyn R.,"OK, Chilis is Chilis. You basically get the same experience at every location. However, I must say that the service here was impeccable. Additionally, the...",https://www.yelp.com/biz/chilis-college-station?hrid=jkm--GjjwUc4nD6HlD16kw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
chilis-college-station,Tom K.,"Very good this evening! The service was excellent, our waiter was prompt, attentive, and on top of our needs. The coffee was hot, and refreshed. The four of...",https://www.yelp.com/biz/chilis-college-station?hrid=Jrj8ne2TjoQzO1FDJvbwjQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
fuddruckers-college-station,Jennifer E.,"I've been to this location three or four times within the year and I always have a good experience. The staff is friendly, the place is clean and tidy, and...",https://www.yelp.com/biz/fuddruckers-college-station?hrid=_ae3Q9hvFq0y8Tkj-OE6fA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
fuddruckers-college-station,Kecen Z.,"We don't have these in Washington state, so I'm writing this as an outside.
The quality of the burger and the bread is good and you can really load up on...",https://www.yelp.com/biz/fuddruckers-college-station?hrid=9BfItel0lg8cOXgYL6vFRg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
fuddruckers-college-station,Heather S.,"I ordered an elk burger for $9.99, to add cheese was an extra $1.00, add avacado is $1.00 & to make it a combo is another $3.99 My husband ordered chicken...",https://www.yelp.com/biz/fuddruckers-college-station?hrid=uPCqfOVp-oB_Ev7BaaX4sQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
kreuz-market-bryan,Jeff C.,"Ive been several times, always enjoyed the bbq.
Ribs, brisket, turkey, ham, sausage....all good.
However I started to notice some inconsistency in the...",https://www.yelp.com/biz/kreuz-market-bryan?hrid=mtHX4o0te-YzPG3VR0D8cA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
kreuz-market-bryan,Jasmine Y.,I was super excited to try this place out because it was highly recommended and they said it was better than Fargos! So obviously we had to go try it. We...,https://www.yelp.com/biz/kreuz-market-bryan?hrid=i7PG_4zOwAMOcd3tRtJ3cg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
kreuz-market-bryan,Donna O.,So I've never been to the original in Lockhart but I have to say this I has got to be some of the best brisket in TX. After a quick chat with the pit master...,https://www.yelp.com/biz/kreuz-market-bryan?hrid=cyIehkub3e2a4ofyvmHROw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
roman-delight-pizza-college-station,Jason R.,"Two words for this place.... "" Lazy employees "" I wanted the number four on their menu which was two slices of pizza and a drink. The employees who have a...",https://www.yelp.com/biz/roman-delight-pizza-college-station?hrid=dRBd5ulrLp2Gq3MqVsFFDg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
roman-delight-pizza-college-station,CabBaby L.,"This pizza is good so I would give it 5stars but I'm upset with Roman D because they stopped selling my favorite, cheese pizza by the slice. NOT cool, that...",https://www.yelp.com/biz/roman-delight-pizza-college-station?hrid=oiOiy1GwVOEhE7NHJIn1mQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
roman-delight-pizza-college-station,Greg D.,"2.5 stars

Since this seems to be a pizza review kind of week, let's look at this place in the Post Oak Mall Food Court.   I'll admit it, I like this place....",https://www.yelp.com/biz/roman-delight-pizza-college-station?hrid=LP_Q2cmuOU2ReUrcabWWdw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
caffe-capri-bryan,Tyler C.,"My wife and I go to Caffe Capri 3 times a month. It's our go-to for a weeknight dinner. 

Caffe Capri is great because it's location is neat. Always has an...",https://www.yelp.com/biz/caffe-capri-bryan?hrid=m8wZasWBJufkIuqLQxEiwA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
caffe-capri-bryan,Jasmine Y.,Not a fan and would not recommend. For some reason Italian restaurants here just aren't that good. I got the Chicken Parmesan over Tortellini. The chicken...,https://www.yelp.com/biz/caffe-capri-bryan?hrid=bL59g0eZ82NRLYK9N_Ldww&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
caffe-capri-bryan,Kacy M.,I alternate getting the tortellini alla capri and the seafood ravioli when I come here. The pastas are all heavy on the sauce which can be very off putting....,https://www.yelp.com/biz/caffe-capri-bryan?hrid=aPy461jFJdIXdc4nNkmVcw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
freebirds-world-burrito-college-station-4,Chad R.,"Queso below average. Tasted very processed and was lumpy. 

Flour tortilla was chewy and tough. Overall flavor was average or below, compared to similar...",https://www.yelp.com/biz/freebirds-world-burrito-college-station-4?hrid=ogeXYrMKIemgNYeCdmLZIw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
freebirds-world-burrito-college-station-4,Johnathan K.,"Burrito fell apart, just like others claimed it would. Portion is slightly less than chipotle for the same price (freebird size). I personally think having...",https://www.yelp.com/biz/freebirds-world-burrito-college-station-4?hrid=iw_o79TLCHuRoycMF-1x_g&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
freebirds-world-burrito-college-station-4,Roger C.,"I really enjoyed this restaurant. I was brought here with some family and told they liked it better than chipotle. I like chipotle, so I thought I'd give a...",https://www.yelp.com/biz/freebirds-world-burrito-college-station-4?hrid=HtwF9ML_AGT2Jo28c2_Qww&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
khairallah-halal-meat-bryan-2,Farzana Q.,"Decent selection of items if you're looking for Middle Eastern or South Asian foods/spices. They have tons of frozen food items (samosas, naans, etc.) Most...",https://www.yelp.com/biz/khairallah-halal-meat-bryan-2?hrid=tzqnurJciNzAGqtc3PAPqA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
khairallah-halal-meat-bryan-2,Lal B.,Wonderful shop with great quality meat. Don't have to travel to Houston for meat anymore. This guy is reasonable.,https://www.yelp.com/biz/khairallah-halal-meat-bryan-2?hrid=AMnwZNSXfOl6JSFePg0p7Q&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
khairallah-halal-meat-bryan-2,Pratik I.,"Great new place for fresh Halal beef and chicken! As far as I know, this is the only place that sells fresh halal beef in the Bryan/College Station area. We...",https://www.yelp.com/biz/khairallah-halal-meat-bryan-2?hrid=qYi75AZszq9qMFQiVMbCfQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
olive-garden-italian-restaurant-college-station-3,Jasmine Y.,"It's a pretty good restaurant off of their chains. Everything is clean and well kept and the food is consistent. The bread, like always is seasoned just...",https://www.yelp.com/biz/olive-garden-italian-restaurant-college-station-3?hrid=eUGWRnTUpokRg7PkXtNTjQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
olive-garden-italian-restaurant-college-station-3,Alexis P.,Olive Garden is like any Olive Garden but request JOSIAH as your server he's the best!!!!!!! GREAT SERVICE,https://www.yelp.com/biz/olive-garden-italian-restaurant-college-station-3?hrid=bk4YCh5d-5ziL8e9vbxY2Q&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
olive-garden-italian-restaurant-college-station-3,Elizabeth R.,The waitress Samantha is horrible. Her service was not great at all. She did not sell the food and was very rude when we ordered she does not need to be on...,https://www.yelp.com/biz/olive-garden-italian-restaurant-college-station-3?hrid=8NFih6S46vgECRQArxil4A&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
